BJD,flux,flux_err,texp
2459771.144275343,1.0001439519735704,3.605188149855595e-05,0.00043844406172866
2459771.144801476,0.9998178300242775,3.604647080890665e-05,0.00043844408355653286
2459771.1453276086,0.9999916875406785,3.604728722773473e-05,0.00043844407628057525
2459771.1458537416,0.9999853127609569,3.6047959691936084e-05,0.00043844408355653286
2459771.1463798746,1.0000254437572327,3.604583025672955e-05,0.00043844407628057525
2459771.1469060075,1.0000384956436983,3.6049027151016556e-05,0.00043844408355653286
2459771.14743214,1.0000996237151234,3.6048368598658145e-05,0.00043844407628057525
2459771.147958273,1.000012795103003,3.604685670495365e-05,0.00043844406900461763
2459771.148484406,1.0000451758205728,3.604715991291167e-05,0.0004384440908324905
2459771.149010539,1.0002314023073577,3.604864816544679e-05,0.00043844406172866
2459771.149536672,1.0002019710854801,3.60506203865257e-05,0.00043844407628057525
2459771.1500628046,1.0000180059464017,3.604694497388383e-05,0.00043844406900461763
2459771.1505889376,0.9998563117532897,3.604607141603102e-05,0.00043844408355653286
2459771.1511150706,1.0001999211244126,3.604758061805996e-05,0.00043844406900461763
2459771.1516412036,1.000305793841755,3.6048939563642035e-05,0.00043844408355653286
2459771.152167336,1.0001623487823703,3.604872327274047e-05,0.00043844406900461763
2459771.152693469,1.0000529496766517,3.60468607333803e-05,0.00043844407628057525
2459771.153219602,1.0002397714934386,3.604851392611372e-05,0.00043844407628057525
2459771.153745735,1.000013511269422,3.6046978932824356e-05,0.00043844407628057525
2459771.154271868,1.0000309793107693,3.60473238939144e-05,0.00043844406900461763
2459771.154790029,1.0001012797795472,3.660647674782474e-05,0.00042515787936281413
2459771.1553002186,0.9999093624009269,3.6605544262379556e-05,0.00042515788663877174
2459771.155810408,0.9998714509571157,3.660523235362692e-05,0.00042515788663877174
2459771.1563205975,0.9999613397207865,3.660481226421653e-05,0.00042515787936281413
2459771.1568307867,0.9999581358295334,3.660494067842179e-05,0.0004251579084666446
2459771.1573409764,1.0001273578619563,3.660613442141979e-05,0.00042515788663877174
2459771.1578511656,1.000079428953304,3.6604028339945676e-05,0.00042515789391472936
2459771.1583613553,0.9998902386739198,3.660465611464394e-05,0.00042515789391472936
2459771.158871545,0.9999827603897786,3.6605244552060906e-05,0.0004251578720868565
2459771.159381734,1.0000977472255828,3.660780739837752e-05,0.00042515790119068697
2459771.159891924,1.00001075760588,3.6605689333169e-05,0.00042515790119068697
2459771.160402113,1.0002967592427612,3.6608209582444924e-05,0.0004251578720868565
2459771.160912303,1.000168483407907,3.6605964753579073e-05,0.00042515789391472936
2459771.161422492,0.9998931739062388,3.660479830048604e-05,0.00042515788663877174
2459771.1619326817,0.9999674833038636,3.660578560896776e-05,0.00042515788663877174
2459771.162442871,0.9999945360759972,3.660416344078806e-05,0.00042515788663877174
2459771.1629530606,1.0000603462719164,3.6606625972870985e-05,0.00042515788663877174
2459771.16346325,1.000084060268714,3.660854642141692e-05,0.00042515788663877174
2459771.1639734395,0.9999505181057038,3.660565895719984e-05,0.00042515788663877174
2459771.1644836287,1.0000371751284785,3.6607428684683824e-05,0.00042515789391472936
2459771.1649938184,1.0000870989510344,3.660870009235191e-05,0.00042515788663877174
2459771.165504008,0.9999773361145822,3.660640812947983e-05,0.00042515789391472936
2459771.1660141973,0.9999164501518534,3.660337721094223e-05,0.00042515787936281413
2459771.166524387,0.9998109359067352,3.6604383194049446e-05,0.00042515789391472936
2459771.167034576,1.000049491144959,3.660628308831962e-05,0.00042515789391472936
2459771.167544766,0.9999629005181744,3.660869650664053e-05,0.00042515788663877174
2459771.168054955,0.9998242933534998,3.660568864015353e-05,0.00042515787936281413
2459771.1685651448,1.000007293756174,3.660678312946646e-05,0.00042515790119068697
2459771.169075334,1.0001935340874513,3.660808851203941e-05,0.00042515788663877174
2459771.1695855237,1.000193569231439,3.660930754217567e-05,0.00042515789391472936
2459771.170095713,1.0002233571049004,3.660908302603366e-05,0.00042515789391472936
2459771.1706059026,1.0001831146940041,3.6608850854634313e-05,0.00042515787936281413
2459771.171116092,1.0002436677731297,3.6606438463260235e-05,0.00042515788663877174
2459771.1716262815,1.0001987698533747,3.6606839023599514e-05,0.00042515788663877174
2459771.1721364707,1.0001040804047325,3.660722209982748e-05,0.00042515788663877174
2459771.1726466604,1.0000139442336178,3.6607258738232774e-05,0.00042515789391472936
2459771.17315685,1.0000242000491852,3.660734346345008e-05,0.00042515789391472936
2459771.1736670393,1.0001165314270961,3.660635604950645e-05,0.00042515787936281413
2459771.174177229,0.9998105276315233,3.6604022040426556e-05,0.00042515788663877174
2459771.174687418,1.0000969675401221,3.660728944248268e-05,0.00042515788663877174
2459771.175197608,0.9996919834176353,3.660656321356268e-05,0.00042515788663877174
2459771.175707797,0.9997339150927902,3.660371434052609e-05,0.00042515789391472936
2459771.1762179867,1.0000092258091438,3.6606453951317544e-05,0.00042515787936281413
2459771.176728176,1.00027401351893,3.6610286279205186e-05,0.00042515788663877174
2459771.1772383656,1.0000167837500828,3.660799286911309e-05,0.00042515788663877174
2459771.177748555,0.999948200277019,3.660826012048225e-05,0.00042515787936281413
2459771.1782587445,1.0000757548308208,3.66071644521277e-05,0.00042515789391472936
2459771.1787689338,0.9998932117754182,3.6607639371733235e-05,0.00042515789391472936
2459771.1792791234,1.0000144923167555,3.660782684023284e-05,0.00042515787936281413
2459771.1797893126,1.0000388166153096,3.6607109308487924e-05,0.00042515788663877174
2459771.1802995023,1.000223657723648,3.66097931368571e-05,0.00042515788663877174
2459771.1808096915,1.000043743605633,3.660878600853386e-05,0.00042515787936281413
2459771.181319881,0.9998976318585342,3.660699622480433e-05,0.00042515788663877174
