BJD,flux,flux_err,texp
2456575.6274955,0.9999971615327147,0.0010733880199170955,2.222222222222222e-05
2456575.6289918,0.9992742883595408,0.0010733880199170955,2.222222222222222e-05
2456575.6304896,0.9993640013587077,0.0010733880199170955,2.222222222222222e-05
2456575.6319869,0.9996600509252498,0.0010733880199170955,2.222222222222222e-05
2456575.6334844,1.0006033044651022,0.0010733880199170955,2.222222222222222e-05
2456575.6349822,1.00253842055963,0.0010733880199170955,2.222222222222222e-05
2456575.6364794,0.9974058584915338,0.0010733880199170955,2.222222222222222e-05
2456575.6379773,0.9991730326256121,0.0010733880199170955,2.222222222222222e-05
2456575.6394748,1.000745606752601,0.0010733880199170955,2.222222222222222e-05
2456575.6409721,1.0009242963357323,0.0010733880199170955,2.222222222222222e-05
2456575.6424696,1.0007091331757174,0.0010733880199170955,2.222222222222222e-05
2456575.6439673,0.9997530314851286,0.0010733880199170955,2.222222222222222e-05
2456575.6480042,0.999172845985443,0.0010733880199170955,2.222222222222222e-05
2456575.6495013,1.0005843414212547,0.0010733880199170955,2.222222222222222e-05
2456575.6509989,1.0008087329195585,0.0010733880199170955,2.222222222222222e-05
2456575.6524965,1.0009440235331264,0.0010733880199170955,2.222222222222222e-05
2456575.6539943,0.9995269833515269,0.0010733880199170955,2.222222222222222e-05
2456575.6554914,0.9995312106115529,0.0010733880199170955,2.222222222222222e-05
2456575.656989,0.9993871194146441,0.0010733880199170955,2.222222222222222e-05
2456575.6584867,0.9997334363711917,0.0010733880199170955,2.222222222222222e-05
2456575.6599842,0.9995993605900476,0.0010733880199170955,2.222222222222222e-05
2456575.6614819,0.9993807021119816,0.0010733880199170955,2.222222222222222e-05
2456575.6629793,0.9976697702163917,0.0010733880199170955,2.222222222222222e-05
2456575.664477,0.999484129590468,0.0010733880199170955,2.222222222222222e-05
2456575.6659745,0.9984424188487794,0.0010733880199170955,2.222222222222222e-05
2456575.6674717,0.9994846279625811,0.0010733880199170955,2.222222222222222e-05
2456575.6689696,0.9991860736303626,0.0010733880199170955,2.222222222222222e-05
2456575.6704671,0.9974213451153511,0.0010733880199170955,2.222222222222222e-05
2456575.6719644,0.9999909039216258,0.0010733880199170955,2.222222222222222e-05
2456575.6734619,0.9998027325449612,0.0010733880199170955,2.222222222222222e-05
2456575.6749594,0.9993202276879631,0.0010733880199170955,2.222222222222222e-05
2456575.6764574,1.0005587157540752,0.0010733880199170955,2.222222222222222e-05
2456575.6779548,1.0012862394710487,0.0010733880199170955,2.222222222222222e-05
2456575.679452,0.999068372367019,0.0010733880199170955,2.222222222222222e-05
2456575.6809497,1.0006415198289713,0.0010733880199170955,2.222222222222222e-05
2456575.6824473,1.0018605145040063,0.0010733880199170955,2.222222222222222e-05
2456575.6839451,1.002214140847525,0.0010733880199170955,2.222222222222222e-05
2456575.6854423,0.9996072385437951,0.0010733880199170955,2.222222222222222e-05
2456575.6869398,0.9993715916611469,0.0010733880199170955,2.222222222222222e-05
2456575.6884373,1.0009754909751973,0.0010733880199170955,2.222222222222222e-05
2456575.6899348,1.0016423933373857,0.0010733880199170955,2.222222222222222e-05
2456575.6914327,1.0008358618758384,0.0010733880199170955,2.222222222222222e-05
2456575.6929299,0.9996928436173111,0.0010733880199170955,2.222222222222222e-05
2456575.694428,1.0000670049412634,0.0010733880199170955,2.222222222222222e-05
2456575.6959269,0.9999224882587802,0.0010733880199170955,2.222222222222222e-05
2456575.6974225,0.9994612062103656,0.0010733880199170955,2.222222222222222e-05
2456575.6989205,0.999624766829811,0.0010733880199170955,2.222222222222222e-05
2456575.7004178,1.001038706042311,0.0010733880199170955,2.222222222222222e-05
2456575.7019151,0.9993635398755399,0.0010733880199170955,2.222222222222222e-05
